buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2021-05-03,2021-06-01,"{'HEG.NS': 0.199, 'GRAPHITE.NS': 0.138, 'SUBEXLTD.NS': 0.0832, 'ELECON.NS': 0.0965, 'LINDEINDIA.NS': 0.2377, 'SPLPETRO.NS': 0.0531, 'PRAJIND.NS': 0.0932, 'SAIL.NS': 0.0993}",259756.21,248097.43
2021-06-01,2021-07-01,"{'ATGL.NS': 0.2499500099980004, 'HIKAL.NS': 0.2499500099980004, 'SAREGAMA.NS': 0.2499500099980004, 'SHAREINDIA.NS': 0.20785842831433715, 'TIPSINDLTD.NS': 0.04229154169166167}",278994.7,265852.43
2021-07-01,2021-08-02,"{'ANGELONE.NS': 0.25, 'DALMIASUG.NS': 0.25, 'HFCL.NS': 0.25, 'DWARKESH.NS': 0.25}",323124.57,307235.53
2021-08-02,2021-09-01,"{'RTNINDIA.NS': 0.25, 'BCG.NS': 0.25, 'TIDEWATER.NS': 0.25, 'ANGELONE.NS': 0.25}",261271.14,247771.63
2021-09-01,2021-10-01,"{'GLOBUSSPR.NS': 0.125, 'SSWL.NS': 0.125, 'JSWENERGY.NS': 0.125, 'GRAVITA.NS': 0.125, 'TIIL.NS': 0.125, 'TEJASNET.NS': 0.125, 'LXCHEM.NS': 0.125, 'SAKSOFT.NS': 0.125}",312865.57,295996.25
2021-10-01,2021-11-01,"{'SBCL.NS': 0.24997500249975002, 'BLS.NS': 0.08859114088591141, 'ARVINDFASN.NS': 0.13778622137786223, 'MANINFRA.NS': 0.13588641135886412, 'GLOBUSSPR.NS': 0.24997500249975002, 'IRCTC.NS': 0.13778622137786223}",331340.13,312730.68
2021-11-01,2021-12-01,"{'HLEGLAS.NS': 0.24997500249974997, 'TRIDENT.NS': 0.24997500249974997, 'GANESHHOUC.NS': 0.23147685231476847, 'TDPOWERSYS.NS': 0.0975902409759024, 'IRCTC.NS': 0.1072892710728927, 'TATAMOTORS.NS': 0.013898610138986097, 'TATAPOWER.NS': 0.04979502049795019}",338985.73,319162.87
2021-12-01,2022-01-03,"{'VOLTAMP.NS': 0.1737027707808564, 'SFL.NS': 0.18377833753148615, 'GOKEX.NS': 0.09541561712846348, 'OLECTRA.NS': 0.2518891687657431, 'HOMEFIRST.NS': 0.2518891687657431, 'VRLLOG.NS': 0.0433249370277078}",350689.64,329396.37
2022-01-03,2022-02-01,"{'JBMA.NS': 0.25, 'PGEL.NS': 0.1088, 'BORORENEW.NS': 0.1732, 'TANLA.NS': 0.25, 'TRIDENT.NS': 0.1583, 'OLECTRA.NS': 0.0597}",373552.44,350048.98
2022-02-01,2022-03-02,"{'TTML.NS': 0.24997500249975002, 'JINDWORLD.NS': 0.24997500249975002, 'JBMA.NS': 0.24997500249975002, 'KPITTECH.NS': 0.0408959104089591, 'SHARDACROP.NS': 0.2091790820917908}",308428.0,288257.09
2022-03-02,2022-04-01,"{'DBREALTY.NS': 0.24997500249975002, 'GMDCLTD.NS': 0.24997500249975002, 'SHARDACROP.NS': 0.24997500249975002, 'GRAVITA.NS': 0.13758624137586242, 'RHIM.NS': 0.07169283071692831, 'JINDWORLD.NS': 0.04079592040795921}",358931.34,334689.56
2022-04-01,2022-05-02,"{'GMDCLTD.NS': 0.24997500249975002, 'DBREALTY.NS': 0.24997500249975002, 'GNFC.NS': 0.24997500249975002, 'AWL.NS': 0.22347765223477653, 'SHARDACROP.NS': 0.0265973402659734}",360019.63,334904.35
2022-05-02,2022-06-01,"{'AWL.NS': 0.25, 'ADANIPOWER.NS': 0.25, 'CHENNPETRO.NS': 0.25, 'SWANENERGY.NS': 0.25}",338613.39,314227.43
2022-06-01,2022-07-01,"{'SWANENERGY.NS': 0.25, 'APCOTEXIND.NS': 0.25, 'AWL.NS': 0.25, 'BLS.NS': 0.25}",299348.32,277086.12
2022-07-01,2022-08-01,"{'CHENNPETRO.NS': 0.25, 'MRPL.NS': 0.25, 'ELECON.NS': 0.25, 'JKIL.NS': 0.25}",328067.59,302977.57
2022-08-01,2022-09-01,"{'ELECON.NS': 0.25173698519786525, 'VOLTAMP.NS': 0.25173698519786525, 'APARINDS.NS': 0.20189306212868796, 'FIEMIND.NS': 0.2002819454234216, 'JKIL.NS': 0.04843419595206928, 'ROLEXRINGS.NS': 0.04591682610009063}",316796.53,291824.5
2022-09-01,2022-10-03,"{'ITDCEM.NS': 0.2172, 'APARINDS.NS': 0.1929, 'ELECON.NS': 0.1593, 'SAFARI.NS': 0.1392, 'TITAGARH.NS': 0.1155, 'NAVNETEDUL.NS': 0.092, 'RAJRATAN.NS': 0.0839}",313503.32,288041.88
2022-10-03,2022-11-01,"{'POWERMECH.NS': 0.21857814218578142, 'CAMPUS.NS': 0.18268173182681732, 'FCL.NS': 0.152984701529847, 'KIRLOSENG.NS': 0.1356864313568643, 'SBCL.NS': 0.0967903209679032, 'SCHNEIDER.NS': 0.09299070092990701, 'KARURVYSYA.NS': 0.07229277072292771, 'DATAPATTNS.NS': 0.047995200479952004}",320780.3,293959.85
2022-11-01,2022-12-01,"{'GRSE.NS': 0.127, 'COCHINSHIP.NS': 0.25, 'KALYANKJIL.NS': 0.1895, 'ANANTRAJ.NS': 0.0177, 'TRITURBINE.NS': 0.25, 'RITES.NS': 0.139, 'ITDCEM.NS': 0.0268}",349784.48,319754.99
2022-12-01,2023-01-02,"{'MAZDOCK.NS': 0.25, 'RVNL.NS': 0.25, 'SOUTHBANK.NS': 0.25, 'UNIONBANK.NS': 0.25}",342989.2,312783.09
2023-01-02,2023-02-01,"{'J&KBANK.NS': 0.24997500249975002, 'IOB.NS': 0.049095090490950906, 'BANKINDIA.NS': 0.1807819218078192, 'JSL.NS': 0.24997500249975002, 'GODFRYPHLP.NS': 0.24997500249975002, 'JINDWORLD.NS': 0.0201979802019798}",320815.35,291800.03
2023-02-01,2023-03-01,"{'FACT.NS': 0.24997500249975002, 'JSL.NS': 0.24997500249975002, 'SUNFLAG.NS': 0.015098490150984903, 'JWL.NS': 0.24997500249975002, 'RVNL.NS': 0.23497650234976503}",280427.17,254379.66
2023-03-01,2023-04-03,"{'JINDALSAW.NS': 0.24997500249975002, 'JSL.NS': 0.24997500249975002, 'PGEL.NS': 0.15548445155484453, 'CIEINDIA.NS': 0.12768723127687232, 'APARINDS.NS': 0.11848815118488151, 'SURYAROSNI.NS': 0.09839016098390162}",281642.09,254821.73
2023-04-03,2023-05-02,"{'ZENTEC.NS': 0.2499500099980004, 'SONATSOFTW.NS': 0.23355328934213157, 'FINCABLES.NS': 0.18606278744251148, 'KAYNES.NS': 0.1231753649270146, 'CIGNITITEC.NS': 0.10347930413917217, 'POLICYBZR.NS': 0.057788442311537694, 'APARINDS.NS': 0.026994601079784044, 'INGERRAND.NS': 0.01899620075984803}",278286.03,251097.26
2023-05-02,2023-06-01,"{'ANURAS.NS': 0.25, 'AUROPHARMA.NS': 0.25, 'GLENMARK.NS': 0.1426, 'DCAL.NS': 0.0989, 'FINCABLES.NS': 0.091, 'APARINDS.NS': 0.073, 'CYIENT.NS': 0.0637, 'OLECTRA.NS': 0.0308}",280399.57,252316.31
2023-06-01,2023-07-03,"{'RVNL.NS': 0.24992502249325202, 'CHENNPETRO.NS': 0.19164250724782567, 'SAKSOFT.NS': 0.1497550734779566, 'KRSNAA.NS': 0.14495651304608617, 'GET&D.NS': 0.11476557032890133, 'NEULANDLAB.NS': 0.10756772968109568, 'POWERMECH.NS': 0.041387583724882535}",309193.57,277519.46
2023-07-03,2023-08-01,"{'DATAMATICS.NS': 0.20005998800239952, 'JWL.NS': 0.16936612677464508, 'TANLA.NS': 0.15876824635072986, 'SAKSOFT.NS': 0.15566886622675466, 'ELECTCAST.NS': 0.1157768446310738, 'SUZLON.NS': 0.09358128374325135, 'DCXINDIA.NS': 0.0634873025394921, 'TIPSINDLTD.NS': 0.043291341731653665}",328228.86,293836.76
2023-08-01,2023-09-01,"{'MAZDOCK.NS': 0.25, 'VESUVIUS.NS': 0.1835, 'SUZLON.NS': 0.1662, 'TITAGARH.NS': 0.1174, 'ZENTEC.NS': 0.0968, 'JINDALSAW.NS': 0.0743, 'INOXWIND.NS': 0.0717, 'JWL.NS': 0.0401}",372202.12,332370.46
2023-09-01,2023-10-03,"{'MAZDOCK.NS': 0.1322867713228677, 'ZENTEC.NS': 0.11528847115288471, 'SUZLON.NS': 0.09459054094590541, 'EMIL.NS': 0.2141785821417858, 'SARDAEN.NS': 0.039396060393960604, 'BSE.NS': 0.21727827217278273, 'GLAND.NS': 0.06769323067693231, 'RKFORGE.NS': 0.11928807119288072}",385669.43,343508.55
2023-10-03,2023-11-01,"{'IFCI.NS': 0.25383468918835, 'DBREALTY.NS': 0.2538036390734646, 'IRCON.NS': 0.2536483884990374, 'MAHABANK.NS': 0.23871328323914798}",362031.68,321642.85
2023-11-01,2023-12-01,"{'GMDCLTD.NS': 0.24997500249975002, 'DBREALTY.NS': 0.24997500249975002, 'JPASSOCIAT.NS': 0.1660833916608339, 'PDSL.NS': 0.24427557244275572, 'ANGELONE.NS': 0.08969103089691031}",401598.54,355950.57
2023-12-01,2023-12-29,"{'MAHSEAMLES.NS': 0.24997500249975002, 'SUZLON.NS': 0.1930806919308069, 'WONDERLA.NS': 0.18838116188381163, 'WELCORP.NS': 0.11858814118588142, 'COALINDIA.NS': 0.24997500249975002}",392000.94,346568.89
